Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
325,2005,Ade Jimoh (FA),9,0,0.0,2,0,0,0,0,12,0.0,0.0,0.0%
323,2004,Ade Jimoh (FA),6,0,0.0,0,0,0,0,0,11,0.0,0.0,0.0%
304,2003,Ade Jimoh (FA),5,1,0.0,0,0,0,0,0,5,0.0,0.0,0.0%
327,2018,Adonis Alexander (FA),2,0,0.0,0,0,0,0,0,9,3.0,0.3,0.0%
101,2021,Adoree' Jackson (NYG),47,15,0.0,8,1,0,0,0,13,101.5,7.8,7.5%
268,2020,Adoree' Jackson (NYG),9,3,0.0,0,0,0,0,0,4,15.8,4.0,7.5%
139,2019,Adoree' Jackson (NYG),39,6,0.0,6,0,0,0,0,11,79.5,7.2,7.5%
49,2018,Adoree' Jackson (NYG),66,6,0.0,10,2,0,0,0,16,133.6,8.4,7.5%
37,2017,Adoree' Jackson (NYG),61,9,0.0,17,0,3,0,0,16,138.5,8.7,7.5%
380,2014,Adoree' Jackson (NYG),0,0,0.0,0,0,0,0,0,7,0.0,0.0,7.5%
371,2013,Adoree' Jackson (NYG),0,0,0.0,0,0,0,0,0,4,0.0,0.0,7.5%
371,2012,Adoree' Jackson (NYG),0,0,0.0,0,0,0,0,0,3,0.0,0.0,7.5%
33,2021,Adrian Amos (GB),75,18,0.0,8,2,0,0,0,17,148.4,8.7,9.6%
23,2020,Adrian Amos (GB),65,18,2.0,9,2,0,1,0,16,157.1,9.8,9.6%
34,2019,Adrian Amos (GB),59,15,1.0,8,2,0,0,0,16,136.1,8.5,9.6%
47,2018,Adrian Amos (GB),58,14,1.0,9,2,0,1,0,16,134.4,8.4,9.6%
38,2017,Adrian Amos (GB),60,7,0.0,3,1,2,1,1,13,137.8,10.6,9.6%
81,2016,Adrian Amos (GB),54,8,0.0,5,0,1,1,0,15,110.2,7.3,9.6%
96,2015,Adrian Amos (GB),57,10,1.0,2,0,0,0,0,16,105.2,6.6,9.6%
262,2021,Adrian Colbert (FA),10,6,0.0,0,0,0,0,0,5,19.6,3.9,0.0%
271,2020,Adrian Colbert (FA),7,3,0.0,0,0,0,0,0,6,15.3,2.6,0.0%
237,2019,Adrian Colbert (FA),14,6,0.0,2,0,0,0,0,7,28.6,4.1,0.0%
246,2018,Adrian Colbert (FA),14,6,0.0,1,0,0,0,0,7,27.1,3.9,0.0%
162,2017,Adrian Colbert (FA),30,2,0.0,5,0,2,1,0,14,66.1,4.7,0.0%
302,2005,Adrian Mayes (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
304,2004,Adrian Mayes (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
26,2021,Adrian Phillips (NE),52,35,0.0,9,4,1,0,1,17,155.8,9.2,2.2%
11,2020,Adrian Phillips (NE),74,33,1.0,4,2,0,0,0,16,173.7,10.9,2.2%
208,2019,Adrian Phillips (NE),22,10,0.0,0,0,0,0,0,7,43.1,6.2,2.2%
51,2018,Adrian Phillips (NE),54,23,0.0,9,1,1,0,0,16,131.0,8.2,2.2%
98,2017,Adrian Phillips (NE),47,12,0.0,5,2,1,0,0,15,106.1,7.1,2.2%
181,2016,Adrian Phillips (NE),24,11,0.0,3,1,0,0,0,14,56.5,4.0,2.2%
228,2015,Adrian Phillips (NE),9,7,0.0,1,1,0,0,0,9,28.0,3.1,2.2%
321,2014,Adrian Phillips (NE),0,1,0.0,0,0,0,0,0,3,0.8,0.3,2.2%
83,2012,Adrian Wilson (FA),39,15,3.0,5,1,1,0,0,15,111.0,7.4,0.0%
46,2011,Adrian Wilson (FA),48,17,0.0,14,1,1,0,0,16,135.1,8.4,0.0%
27,2010,Adrian Wilson (FA),76,12,2.0,9,2,0,0,0,16,169.8,10.6,0.0%
5,2009,Adrian Wilson (FA),62,13,2.0,13,5,1,2,0,16,195.0,12.2,0.0%
24,2008,Adrian Wilson (FA),59,14,2.5,5,2,2,0,0,15,152.4,10.2,0.0%
78,2007,Adrian Wilson (FA),33,11,0.0,2,2,0,0,0,9,70.9,7.9,0.0%
3,2006,Adrian Wilson (FA),76,8,5.0,10,4,4,2,2,16,211.2,13.2,0.0%
1,2005,Adrian Wilson (FA),92,16,8.0,9,1,1,2,0,16,212.8,13.3,0.0%
5,2004,Adrian Wilson (FA),77,22,1.0,11,3,1,2,1,16,210.9,13.2,0.0%
59,2003,Adrian Wilson (FA),70,9,0.0,8,0,2,0,0,16,134.6,8.4,0.0%
23,2002,Adrian Wilson (FA),66,27,1.5,5,4,1,0,0,14,164.7,11.8,0.0%
120,2004,Aeneas Williams (FA),40,8,0.0,2,0,2,0,0,12,77.2,6.4,0.0%
17,2003,Aeneas Williams (FA),60,15,1.0,8,4,1,4,2,16,174.6,10.9,0.0%
151,2002,Aeneas Williams (FA),23,6,0.0,2,1,1,1,0,6,55.1,9.2,0.0%
189,2021,Ahkello Witherspoon (PIT),14,1,0.0,9,3,0,0,0,9,52.8,5.9,0.1%
215,2020,Ahkello Witherspoon (PIT),16,3,0.0,4,1,0,0,0,11,39.8,3.6,0.1%
167,2019,Ahkello Witherspoon (PIT),24,4,0.0,9,1,0,0,1,10,66.1,6.6,0.1%
176,2018,Ahkello Witherspoon (PIT),30,7,0.0,4,0,0,0,0,14,56.5,4.0,0.1%
153,2017,Ahkello Witherspoon (PIT),28,4,0.0,7,2,1,0,0,12,69.7,5.8,0.1%
243,2013,Ahmad Black (FA),8,3,0.0,0,0,0,0,0,4,14.4,3.6,0.0%
147,2012,Ahmad Black (FA),26,6,0.0,5,2,1,0,0,16,65.3,4.1,0.0%
250,2011,Ahmad Black (FA),3,2,0.0,0,0,0,1,0,4,10.0,2.5,0.0%
197,2002,Ahmad Brooks (FA),7,2,0.0,1,1,0,0,0,4,18.6,4.7,0.0%
300,2009,Ahmad Carroll (FA),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
281,2008,Ahmad Carroll (FA),1,0,0.0,0,0,0,0,0,10,0.0,0.0,0.0%
285,2006,Ahmad Carroll (FA),6,0,1.0,3,0,0,0,0,5,0.0,0.0,0.0%
295,2005,Ahmad Carroll (FA),40,3,0.0,10,2,0,0,0,16,0.0,0.0,0.0%
294,2004,Ahmad Carroll (FA),43,3,2.0,8,1,0,1,1,14,0.0,0.0,0.0%
306,2014,Ahmad Dixon (FA),0,0,0.0,0,0,0,1,0,5,4.0,0.8,0.0%
433,2019,Ahmad Thomas (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
337,2018,Ahmad Thomas (FA),1,0,0.0,0,0,0,0,0,2,1.5,0.8,0.0%
338,2005,Ahmad Treaudo (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
168,2005,Ahmed Plummer (FA),17,7,0.0,4,0,0,0,0,3,36.8,12.3,0.0%
172,2004,Ahmed Plummer (FA),15,7,0.0,7,0,0,0,0,6,38.3,6.4,0.0%
48,2003,Ahmed Plummer (FA),59,8,0.0,16,4,0,0,1,15,144.6,9.6,0.0%
72,2002,Ahmed Plummer (FA),52,11,0.0,18,1,1,0,0,15,125.1,8.3,0.0%
258,2004,Ainsley Battles (FA),1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%
165,2002,Ainsley Battles (FA),16,2,0.0,1,1,1,1,0,9,42.5,4.7,0.0%
460,2021,AJ Parker (DET),39,11,0.0,7,1,1,0,0,14,0.0,0.0,1.6%
353,2016,Akeem Davis (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
357,2015,Akeem Davis (FA),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.0%
323,2014,Akeem Davis (FA),0,1,0.0,0,0,0,0,0,13,0.8,0.1,0.0%
246,2019,Akeem King (FA),11,6,0.0,2,0,0,0,0,13,24.2,1.9,0.0%
264,2018,Akeem King (FA),11,2,0.0,0,0,0,0,0,16,18.1,1.1,0.0%
321,2015,Akeem King (FA),0,0,0.0,1,0,0,0,0,5,1.5,0.3,0.0%
223,2012,Al Afalava (FA),8,7,0.0,1,1,0,0,0,12,23.8,2.0,0.0%
322,2010,Al Afalava (FA),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
97,2009,Al Afalava (FA),43,10,2.0,7,0,1,1,0,13,106.0,8.2,0.0%
209,2011,Al Harris (FA),12,3,0.0,6,0,0,1,0,7,33.3,4.8,0.0%
271,2010,Al Harris (FA),3,0,0.0,0,0,0,0,0,3,4.5,1.5,0.0%
135,2009,Al Harris (FA),29,5,1.0,5,2,0,1,0,10,77.9,7.8,0.0%
176,2008,Al Harris (FA),18,0,0.0,4,0,0,0,0,8,33.0,4.1,0.0%
146,2007,Al Harris (FA),18,1,0.0,4,0,0,0,0,8,33.8,4.2,0.0%
98,2006,Al Harris (FA),35,5,0.0,17,3,0,0,0,15,96.9,6.5,0.0%
51,2005,Al Harris (FA),46,7,3.0,13,3,1,0,1,16,131.0,8.2,0.0%
70,2004,Al Harris (FA),56,6,0.0,20,1,0,0,0,16,123.7,7.7,0.0%
82,2003,Al Harris (FA),46,2,0.0,14,3,1,0,1,16,119.1,7.4,0.0%
140,2002,Al Harris (FA),22,2,0.0,17,1,0,0,0,14,65.1,4.7,0.0%
279,2014,Al Louis-Jean (FA),5,3,0.0,0,0,0,0,0,9,9.8,1.1,0.0%
332,2016,Al-Hajj Shabazz (FA),1,0,0.0,0,0,0,0,0,8,1.5,0.2,0.0%
231,2015,Alan Ball (FA),13,5,0.0,3,0,0,0,0,15,27.8,1.9,0.0%
196,2014,Alan Ball (FA),18,4,0.0,3,1,0,0,0,7,42.0,6.0,0.0%
116,2013,Alan Ball (FA),41,6,0.0,14,2,0,0,0,15,97.1,6.5,0.0%
245,2012,Alan Ball (FA),7,1,0.0,3,0,0,0,0,11,15.8,1.4,0.0%
149,2011,Alan Ball (FA),26,6,0.0,6,1,0,0,0,16,60.3,3.8,0.0%
135,2010,Alan Ball (FA),40,5,0.5,4,2,1,0,0,16,85.9,5.4,0.0%
195,2009,Alan Ball (FA),15,3,0.0,3,0,0,0,0,16,29.3,1.8,0.0%
236,2008,Alan Ball (FA),2,2,0.0,1,0,0,0,0,10,6.1,0.6,0.0%
232,2007,Alan Ball (FA),2,0,0.0,0,0,0,0,0,2,3.0,1.5,0.0%
391,2019,Alex Brown (FA),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
447,2019,Alex Carter (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
382,2018,Alex Carter (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
379,2016,Alex Carter (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
257,2003,Alex Molden (FA),1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%
12,2002,Alex Molden (FA),68,11,2.0,9,3,2,2,0,16,178.0,11.1,0.0%
305,2020,Alexander Myres (FA),5,0,0.0,1,0,0,0,0,1,9.0,9.0,0.0%
261,2004,Alfonso Marshall (FA),0,1,0.0,0,0,0,0,0,7,0.8,0.1,0.0%
216,2014,Alfonzo Dennard (FA),13,2,0.0,1,1,0,0,0,6,32.6,5.4,0.0%
153,2013,Alfonzo Dennard (FA),34,6,0.0,8,1,0,0,0,13,72.7,5.6,0.0%
104,2012,Alfonzo Dennard (FA),34,1,0.0,8,3,1,0,1,10,93.8,9.4,0.0%
338,2020,Alijah Holder (FA),2,1,0.0,0,0,0,0,0,8,3.8,0.5,0.0%
368,2019,Alijah Holder (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
188,2021,Alohi Gilman (LAC),26,10,0.0,1,1,0,0,0,11,53.1,4.8,0.1%
339,2020,Alohi Gilman (LAC),1,2,0.0,0,0,0,0,0,15,3.1,0.2,0.1%
250,2012,Alphonso Smith (FA),7,1,0.0,2,0,0,0,0,3,14.3,4.8,0.0%
142,2011,Alphonso Smith (FA),19,2,0.0,6,3,1,1,1,9,68.1,7.6,0.0%
92,2010,Alphonso Smith (FA),30,9,0.0,8,5,1,1,1,11,107.9,9.8,0.0%
217,2009,Alphonso Smith (FA),7,4,0.0,3,0,0,0,0,12,20.6,1.7,0.0%
248,2017,Alterraun Verner (FA),7,1,0.0,4,0,1,0,0,15,21.3,1.4,0.0%
225,2016,Alterraun Verner (FA),11,1,0.0,7,1,0,0,0,16,32.8,2.1,0.0%
128,2015,Alterraun Verner (FA),42,11,0.5,4,1,1,0,0,16,88.5,5.5,0.0%
29,2014,Alterraun Verner (FA),58,18,0.0,9,2,2,0,0,14,149.9,10.7,0.0%
23,2013,Alterraun Verner (FA),49,8,0.0,22,5,0,2,1,16,151.8,9.5,0.0%
26,2012,Alterraun Verner (FA),59,17,0.0,9,2,1,1,1,16,158.9,9.9,0.0%
112,2011,Alterraun Verner (FA),42,5,0.0,9,1,0,0,0,16,93.0,5.8,0.0%
23,2010,Alterraun Verner (FA),78,15,0.0,11,3,1,2,0,16,174.3,10.9,0.0%
273,2002,Alvin Porter (FA),27,5,0.0,1,0,0,0,0,14,0.0,0.0,0.0%
121,2021,Amani Hooker (TEN),38,24,0.0,4,1,1,0,0,13,92.7,7.1,21.2%
118,2020,Amani Hooker (TEN),30,14,0.0,8,4,0,0,0,16,90.3,5.6,21.2%
269,2019,Amani Hooker (TEN),8,4,0.0,0,0,0,0,0,16,15.2,1.0,21.2%
56,2021,Amani Oruwariye (DET),44,13,0.0,11,6,0,1,0,14,131.6,9.4,1.1%
116,2020,Amani Oruwariye (DET),45,8,0.0,7,1,0,0,0,16,91.7,5.7,1.1%
214,2019,Amani Oruwariye (DET),17,1,0.0,3,2,0,0,0,9,40.8,4.5,1.1%
219,2012,Amari Spievey (FA),15,3,0.0,0,0,0,0,0,5,24.8,5.0,0.0%
59,2011,Amari Spievey (FA),60,8,1.0,4,3,0,1,0,15,125.2,8.3,0.0%
145,2010,Amari Spievey (FA),33,13,0.0,3,2,0,0,0,15,76.5,5.1,0.0%
211,2021,Ambry Thomas (SF),14,5,0.0,5,1,0,0,0,9,39.8,4.4,0.6%
247,2021,Amik Robertson (LV),14,4,0.0,0,0,0,0,0,6,24.1,4.0,2.0%
325,2020,Amik Robertson (LV),3,1,0.0,0,0,0,0,0,8,5.3,0.7,2.0%
323,2012,Anderson Russell (FA),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.0%
314,2010,Anderson Russell (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
278,2021,Andre Chachere (PHI),8,2,0.0,0,0,0,0,0,9,16.1,1.8,2.0%
221,2021,Andre Cisco (JAC),17,4,0.0,2,0,1,0,0,12,35.6,3.0,3.1%
160,2007,Andre Dyson (FA),11,0,0.0,4,1,0,0,0,6,27.5,4.6,0.0%
72,2006,Andre Dyson (FA),51,11,0.0,8,4,0,0,0,15,117.1,7.8,0.0%
129,2005,Andre Dyson (FA),20,1,0.0,10,1,1,1,2,9,70.8,7.9,0.0%
83,2004,Andre Dyson (FA),35,6,0.0,15,6,0,0,0,16,109.7,6.9,0.0%
51,2003,Andre Dyson (FA),54,11,0.0,14,4,0,0,2,16,142.6,8.9,0.0%
40,2002,Andre Dyson (FA),56,5,1.0,14,3,2,0,1,16,149.5,9.3,0.0%
381,2019,Andre Hal (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
223,2018,Andre Hal (FA),5,6,0.0,5,3,0,0,0,8,34.6,4.3,0.0%
58,2017,Andre Hal (FA),47,24,0.0,5,3,2,0,0,16,127.0,7.9,0.0%
127,2016,Andre Hal (FA),31,15,1.0,7,2,0,0,0,15,87.5,5.8,0.0%
127,2015,Andre Hal (FA),26,8,0.0,10,4,0,0,1,16,88.7,5.5,0.0%
219,2014,Andre Hal (FA),15,3,0.0,4,0,0,0,0,14,30.9,2.2,0.0%
244,2006,Andre Lott (FA),2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.0%
217,2004,Andre Lott (FA),7,1,0.0,1,0,0,0,0,4,12.8,3.2,0.0%
221,2003,Andre Lott (FA),4,2,0.0,0,0,0,0,0,6,7.6,1.3,0.0%
208,2002,Andre Lott (FA),4,0,1.0,0,0,0,0,0,10,12.5,1.3,0.0%
226,2006,Andre Woolfolk (FA),4,0,0.0,0,0,0,0,0,3,6.0,2.0,0.0%
91,2005,Andre Woolfolk (FA),40,12,0.0,7,1,1,1,0,12,92.7,7.7,0.0%
128,2004,Andre Woolfolk (FA),36,5,0.0,6,1,0,0,0,10,71.9,7.2,0.0%
164,2003,Andre Woolfolk (FA),14,4,0.0,5,1,0,0,0,6,36.6,6.1,0.0%
87,2011,Andre' Goodman (FA),41,8,0.0,10,2,0,1,1,15,105.2,7.0,0.0%
184,2010,Andre' Goodman (FA),17,0,0.0,8,0,0,0,0,7,37.5,5.4,0.0%
67,2009,Andre' Goodman (FA),39,4,1.0,17,5,0,1,1,16,128.7,8.0,0.0%
64,2008,Andre' Goodman (FA),28,3,0.0,18,5,1,1,0,13,111.9,8.6,0.0%
182,2007,Andre' Goodman (FA),4,1,0.0,3,1,0,0,0,5,16.3,3.3,0.0%
134,2006,Andre' Goodman (FA),23,13,0.0,9,0,1,2,0,15,70.0,4.7,0.0%
94,2005,Andre' Goodman (FA),37,4,0.0,11,3,0,0,0,15,90.2,6.0,0.0%
160,2004,Andre' Goodman (FA),19,5,0.0,2,1,1,0,0,8,44.3,5.5,0.0%
196,2003,Andre' Goodman (FA),11,0,0.0,2,0,0,0,0,3,19.5,6.5,0.0%
116,2002,Andre' Goodman (FA),34,8,0.0,13,1,0,1,0,14,90.8,6.5,0.0%
210,2021,Andrew Adams (PIT),14,7,0.0,4,1,0,0,0,9,39.9,4.4,0.0%
414,2020,Andrew Adams (PIT),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
124,2019,Andrew Adams (PIT),41,4,0.0,3,1,1,0,0,14,85.6,6.1,0.0%
133,2018,Andrew Adams (PIT),27,9,0.0,9,4,0,0,0,13,81.0,6.2,0.0%
190,2017,Andrew Adams (PIT),28,0,0.0,2,0,1,0,0,16,51.5,3.2,0.0%
151,2016,Andrew Adams (PIT),31,14,0.0,5,1,0,0,0,14,72.2,5.2,0.0%
