Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
243,2012,Al Woods (SEA),1,2,0.0,0,0,0,0,0,12,3.1,0.3,0.1%
255,2011,Al Woods (SEA),1,1,0.0,0,0,0,0,0,2,2.3,1.2,0.1%
192,2010,Al Woods (SEA),12,5,0.5,0,0,0,0,0,9,24.0,2.7,0.1%
41,2021,Al-Quadin Muhammad (CHI),32,16,6.0,0,0,1,0,0,17,105.7,6.2,0.4%
127,2020,Al-Quadin Muhammad (CHI),19,4,2.0,0,0,1,0,0,16,48.6,3.0,0.4%
84,2019,Al-Quadin Muhammad (CHI),20,7,3.0,0,0,1,0,0,16,71.5,4.5,0.4%
131,2018,Al-Quadin Muhammad (CHI),16,12,0.0,1,0,0,1,0,15,51.1,3.4,0.4%
293,2017,Al-Quadin Muhammad (CHI),0,1,0.0,0,0,0,0,0,4,0.8,0.2,0.4%
228,2005,Alain Kashama (FA),1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%
263,2004,Alain Kashama (FA),0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%
339,2014,Alameda Ta'amu (FA),0,0,0.0,0,0,0,0,0,7,0.0,0.0,0.0%
214,2013,Alameda Ta'amu (FA),5,2,0.0,0,0,0,0,0,14,14.1,1.0,0.0%
208,2017,Alan Branch (FA),12,0,0.0,0,0,0,0,0,12,23.0,1.9,0.0%
52,2016,Alan Branch (FA),26,23,1.5,3,0,1,0,0,16,91.2,5.7,0.0%
97,2015,Alan Branch (FA),22,13,1.0,3,0,2,0,0,16,62.1,3.9,0.0%
212,2014,Alan Branch (FA),8,5,0.0,1,0,0,0,0,8,19.9,2.5,0.0%
117,2013,Alan Branch (FA),21,18,0.0,1,0,0,0,0,16,51.9,3.2,0.0%
123,2012,Alan Branch (FA),16,13,1.0,2,0,0,1,0,16,47.5,3.0,0.0%
85,2011,Alan Branch (FA),21,13,3.0,2,0,0,0,0,15,69.1,4.6,0.0%
74,2010,Alan Branch (FA),27,8,2.0,1,0,2,0,0,16,79.2,5.0,0.0%
148,2009,Alan Branch (FA),14,4,2.0,2,0,0,0,0,16,42.6,2.7,0.0%
214,2008,Alan Branch (FA),5,1,0.0,0,0,0,0,0,4,8.3,2.1,0.0%
168,2007,Alan Branch (FA),8,1,0.0,0,0,0,0,0,11,12.8,1.2,0.0%
233,2004,Alan Harper (FA),3,2,0.0,0,0,0,0,0,4,6.1,1.5,0.0%
145,2011,Albert Haynesworth (FA),20,3,0.0,2,0,0,0,0,11,40.4,3.7,0.0%
127,2010,Albert Haynesworth (FA),13,3,2.5,1,0,0,0,0,7,48.4,6.9,0.0%
51,2009,Albert Haynesworth (FA),29,8,4.0,5,0,0,1,0,12,92.2,7.7,0.0%
29,2008,Albert Haynesworth (FA),30,6,3.5,0,0,2,1,0,10,95.6,9.6,0.0%
31,2007,Albert Haynesworth (FA),26,4,5.0,4,0,0,0,0,8,68.2,8.5,0.0%
120,2006,Albert Haynesworth (FA),23,7,2.0,2,0,0,0,0,11,50.9,4.6,0.0%
53,2005,Albert Haynesworth (FA),36,16,3.0,1,0,1,0,0,14,83.9,6.0,0.0%
81,2004,Albert Haynesworth (FA),26,11,1.0,3,0,2,0,0,10,81.4,8.1,0.0%
82,2003,Albert Haynesworth (FA),21,11,2.5,4,0,0,2,0,11,79.0,7.2,0.0%
114,2002,Albert Haynesworth (FA),21,9,1.0,3,0,0,0,0,15,64.5,4.3,0.0%
261,2021,Albert Huggins (NO),3,13,0.0,0,0,0,0,0,9,14.5,1.6,0.1%
385,2020,Albert Huggins (NO),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%
280,2019,Albert Huggins (NO),0,3,0.0,0,0,0,0,0,4,2.4,0.6,0.1%
25,2020,Aldon Smith (FA),31,17,5.0,2,0,0,2,1,16,109.0,6.8,0.0%
85,2015,Aldon Smith (FA),21,7,3.5,3,0,0,0,0,9,67.9,7.5,0.0%
172,2014,Aldon Smith (FA),10,5,2.0,0,0,0,0,0,7,36.8,5.3,0.0%
39,2013,Aldon Smith (FA),29,5,8.5,0,0,0,0,0,11,108.9,9.9,0.0%
2,2012,Aldon Smith (FA),50,16,19.5,1,1,3,0,0,16,229.0,14.3,0.0%
12,2011,Aldon Smith (FA),30,6,14.0,4,0,2,1,0,16,156.2,9.8,0.0%
486,2021,Alejandro Villanueva (FA),0,0,0.0,0,0,0,0,0,8,0.0,0.0,0.0%
357,2020,Alejandro Villanueva (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
324,2019,Alejandro Villanueva (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
303,2018,Alejandro Villanueva (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
317,2017,Alejandro Villanueva (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
312,2016,Alejandro Villanueva (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
300,2015,Alejandro Villanueva (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
344,2016,Alex Balducci (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
517,2021,Alex Barrett (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
303,2020,Alex Barrett (SF),0,5,0.0,0,0,0,0,0,7,4.0,0.6,0.0%
294,2017,Alex Barrett (SF),0,1,0.0,0,0,0,0,0,2,0.8,0.4,0.0%
284,2010,Alex Brown (FA),32,7,2.0,3,0,1,1,0,15,0.0,0.0,0.0%
273,2009,Alex Brown (FA),36,12,6.0,1,0,0,1,0,16,0.0,0.0,0.0%
268,2008,Alex Brown (FA),33,2,4.0,2,1,1,1,0,12,0.0,0.0,0.0%
262,2007,Alex Brown (FA),9,2,1.5,0,0,0,1,0,6,0.0,0.0,0.0%
292,2006,Alex Brown (FA),41,6,7.0,4,2,3,2,0,16,0.0,0.0,0.0%
277,2005,Alex Brown (FA),39,7,6.0,6,0,3,0,0,15,0.0,0.0,0.0%
288,2004,Alex Brown (FA),39,12,6.0,9,0,2,1,0,16,0.0,0.0,0.0%
299,2003,Alex Brown (FA),48,10,5.5,6,1,2,1,0,15,0.0,0.0,0.0%
287,2002,Alex Brown (FA),31,9,2.5,3,0,1,3,0,13,0.0,0.0,0.0%
244,2015,Alex Carrington (FA),5,3,0.0,0,0,0,0,0,7,9.8,1.4,0.0%
274,2014,Alex Carrington (FA),1,0,0.0,0,0,0,0,0,8,1.5,0.2,0.0%
208,2013,Alex Carrington (FA),4,6,0.0,0,0,0,0,0,3,15.6,5.2,0.0%
107,2012,Alex Carrington (FA),12,6,2.0,3,0,1,0,0,16,54.2,3.4,0.0%
147,2011,Alex Carrington (FA),11,5,1.0,2,0,0,0,0,16,39.9,2.5,0.0%
204,2010,Alex Carrington (FA),6,2,1.0,1,0,0,0,0,9,18.6,2.1,0.0%
317,2010,Alex Hall (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
316,2009,Alex Hall (FA),3,1,0.0,0,0,0,1,0,14,0.0,0.0,0.0%
311,2008,Alex Hall (FA),18,1,3.0,0,0,1,0,0,16,0.0,0.0,0.0%
364,2021,Alex Highsmith (PIT),46,28,6.0,0,0,1,0,0,16,0.0,0.0,7.0%
334,2020,Alex Highsmith (PIT),26,16,2.0,1,1,0,0,0,16,0.0,0.0,7.0%
181,2010,Alex Magee (FA),8,2,2.0,0,0,1,0,0,6,28.1,4.7,0.0%
201,2009,Alex Magee (FA),6,2,2.0,0,0,0,0,0,8,21.1,2.6,0.0%
189,2021,Alex Okafor (FA),7,16,1.5,2,0,1,0,0,16,35.7,2.2,0.0%
163,2020,Alex Okafor (FA),9,7,3.0,0,0,1,0,0,11,37.4,3.4,0.0%
101,2019,Alex Okafor (FA),15,7,5.0,1,0,1,0,0,10,66.0,6.6,0.0%
75,2018,Alex Okafor (FA),25,11,4.0,1,0,0,1,0,16,80.1,5.0,0.0%
50,2017,Alex Okafor (FA),27,16,4.5,4,0,2,0,0,10,97.3,9.7,0.0%
134,2016,Alex Okafor (FA),8,3,3.5,0,0,1,1,0,15,43.9,2.9,0.0%
89,2015,Alex Okafor (FA),25,6,2.0,1,0,0,1,0,13,65.8,5.1,0.0%
37,2014,Alex Okafor (FA),28,2,8.0,3,1,0,0,0,13,112.5,8.7,0.0%
319,2013,Alex Okafor (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
445,2021,Alex Wright (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.1%
153,2009,Alfonso Boone (FA),7,8,3.0,2,0,1,0,0,10,40.8,4.1,0.0%
